ID,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Target_Campaign_Responsiveness,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Target_MntWinesYear,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
10573,1953,62551.0,0,0,27,1,6,7,4,3,0,1,1384732800,0,0,1,0,0,0,0,1,0,0,0,0,0,62.5,8.0,49.0,67.0,10.5,13.5
3712,1959,52332.0,0,0,63,1,3,2,6,4,0,1,1377648000,0,0,1,0,0,0,0,1,0,0,0,0,0,106.0,2.5,16.5,3.5,0.0,1.0
6637,1988,66951.0,0,0,46,1,3,4,7,1,0,0,1383350400,0,0,1,0,0,0,0,0,0,1,0,0,0,138.5,81.0,152.5,86.5,38.0,62.0
3152,1957,26091.0,1,1,84,3,2,1,3,5,0,0,1393286400,0,0,1,0,0,0,0,0,0,0,1,0,0,7.5,5.0,9.5,4.0,8.5,10.0
5610,1965,33456.0,1,1,58,2,1,0,3,7,0,0,1398038400,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5,1.5,5.0,4.0,0.5,3.5
6460,1982,28718.0,1,0,78,2,2,0,3,8,0,0,1373673600,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,2.0,3.0,5.5,4.0,8.0
1349,1970,50447.0,2,0,4,1,3,1,3,6,0,0,1398038400,0,0,1,0,0,0,0,0,1,0,0,0,0,42.5,3.5,12.0,1.0,1.5,13.5
1880,1959,53537.0,1,1,17,2,2,1,3,5,0,0,1391040000,0,0,0,0,1,0,0,0,0,0,1,0,0,40.5,0.0,3.0,0.0,0.0,3.0
641,1967,52074.0,0,1,77,1,2,2,2,4,0,1,1396569600,0,0,1,0,0,0,0,0,0,1,0,0,0,29.5,0.0,6.0,0.0,0.0,24.0
8717,1975,80427.0,0,1,56,1,11,8,8,5,0,0,1347408000,0,0,0,0,1,0,0,0,1,0,0,0,0,574.5,35.5,224.5,34.5,35.5,13.0
10314,1948,83837.0,0,0,79,1,9,10,5,4,0,1,1355616000,0,0,0,0,1,0,0,0,1,0,0,0,0,423.5,33.0,59.5,43.0,44.5,55.5
10854,1970,38853.0,1,1,90,2,2,0,3,7,0,0,1400803200,0,0,0,0,1,0,0,0,1,0,0,0,0,14.5,0.0,7.0,0.0,0.0,1.0
10492,1959,38285.0,2,1,96,1,0,0,3,2,0,0,1403568000,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,2.5,1.0,0.0,0.5
6935,1951,78497.0,0,0,44,1,5,7,12,2,0,1,1385856000,1,0,0,0,0,0,0,0,1,0,0,0,0,103.5,13.0,223.5,37.5,0.0,111.5
7698,1976,51650.0,0,1,81,1,4,1,4,5,0,0,1399766400,0,0,0,0,1,0,0,0,1,0,0,0,0,76.0,1.5,11.0,1.0,2.5,3.5
3559,1988,16248.0,1,0,77,3,2,1,3,6,0,0,1399680000,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,5.5,5.0,1.5,6.0,4.5
10562,1946,66835.0,0,0,21,1,6,4,13,2,0,0,1380326400,0,0,0,1,0,0,0,0,1,0,0,0,0,310.0,13.0,97.5,17.0,8.5,70.5
10796,1984,30477.0,1,0,16,1,1,1,3,6,0,0,1390348800,0,0,0,1,0,0,0,0,1,0,0,0,0,23.5,0.5,3.0,0.0,0.0,6.0
2563,1961,28249.0,0,0,80,1,2,0,3,6,0,0,1402790400,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,4.5,3.5,1.0,7.0,5.0
3518,1983,25271.0,1,0,45,1,1,1,2,9,0,0,1354665600,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0.5,9.0,5.0,2.0,3.5
5823,1970,32303.0,0,1,63,2,1,0,4,5,0,0,1394236800,0,0,0,0,1,0,0,0,0,1,0,0,0,17.5,0.0,1.0,0.0,0.0,1.0
3934,1966,61286.0,0,1,34,2,7,1,8,5,0,0,1375401600,0,0,1,0,0,0,0,0,1,0,0,0,0,178.0,0.0,53.5,9.5,4.5,58.5
6982,1976,74068.0,0,0,14,1,4,10,9,2,0,0,1363651200,0,0,1,0,0,0,0,0,1,0,0,0,0,391.5,15.0,268.5,70.0,38.0,7.5
6431,1964,45759.0,1,1,13,2,2,0,3,7,0,0,1361577600,0,0,0,0,1,0,0,0,1,0,0,0,0,21.0,0.5,9.0,1.5,0.0,2.0
9733,1978,24882.0,1,0,52,1,1,1,2,6,0,1,1347148800,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,2.0,5.0,14.5,0.0,18.0
5602,1989,66973.0,0,0,98,1,8,7,12,3,0,0,1368748800,0,0,0,0,1,0,0,0,0,0,1,0,0,233.0,11.0,216.0,73.5,56.5,51.0
1324,1988,38872.0,1,0,93,2,3,0,3,8,0,0,1369872000,0,0,1,0,0,0,0,0,1,0,0,0,0,11.5,1.5,10.5,1.5,9.5,11.0
326,1973,51148.0,1,1,38,4,5,1,6,6,0,0,1361145600,0,0,1,0,0,0,0,0,1,0,0,0,0,117.5,3.0,22.5,4.0,4.5,6.0
7224,1977,31353.0,1,1,24,2,1,1,2,8,0,0,1388275200,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,0.0,5.0,1.5,0.5,3.5
6999,1980,69661.0,0,0,80,1,7,3,12,3,0,0,1399939200,0,0,0,1,0,0,0,0,1,0,0,0,0,328.0,8.0,53.0,16.0,8.0,4.0
9938,1954,80067.0,0,0,82,1,4,6,6,2,0,1,1379548800,0,0,1,0,0,0,0,0,1,0,0,0,0,259.5,8.5,406.5,13.5,86.5,25.5
6422,1954,86718.0,0,0,20,1,5,6,5,2,0,0,1358380800,0,0,1,0,0,0,0,0,1,0,0,0,0,172.0,94.5,241.0,25.0,16.5,86.0
3182,1973,46854.0,1,1,81,6,5,1,3,8,0,1,1396224000,0,0,0,0,1,0,0,0,0,1,0,0,0,48.0,0.5,39.5,3.5,0.5,39.5
7300,1952,69142.0,0,1,50,3,8,1,7,5,0,1,1404000000,0,0,1,0,0,0,0,1,0,0,0,0,0,224.0,2.0,17.0,3.0,2.0,19.5
10424,1968,75922.0,0,0,60,1,4,4,9,1,0,0,1386547200,0,0,1,0,0,0,0,0,0,1,0,0,0,132.5,69.0,276.5,112.0,11.5,46.0
8727,1978,63693.0,0,1,63,3,11,6,9,6,0,0,1381708800,0,0,1,0,0,0,0,1,0,0,0,0,0,293.5,21.5,168.5,21.0,43.5,27.0
2798,1977,102160.0,0,0,54,0,7,9,10,4,0,1,1351814400,0,0,0,0,1,0,0,0,0,0,1,0,0,381.5,14.5,69.0,38.0,88.0,29.0
1030,1965,40637.0,1,1,72,2,1,0,3,7,0,0,1374019200,0,0,0,0,1,0,0,0,0,1,0,0,0,11.0,0.0,6.5,0.0,0.0,1.5
624,1984,18890.0,0,0,5,1,0,1,2,6,0,1,1352505600,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0,2.0,0.5,3.5,1.0,7.5
5176,1988,29604.0,1,0,88,1,1,0,3,9,0,1,1386460800,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5,3.0,6.5,3.5,3.0,7.0
5552,1963,48721.0,1,1,50,6,4,2,5,6,0,0,1368403200,0,0,0,1,0,0,0,1,0,0,0,0,0,40.5,9.0,56.5,23.5,6.5,10.5
868,1966,44794.0,0,1,99,1,2,0,3,6,0,0,1402185600,0,0,1,0,0,0,0,0,1,0,0,0,0,27.0,0.0,3.5,0.0,0.0,2.0
380,1954,64497.0,0,1,17,5,11,4,9,8,0,1,1347235200,0,0,1,0,0,0,0,1,0,0,0,0,0,585.0,24.0,160.0,21.0,16.0,96.0
2677,1956,46097.0,0,1,11,5,3,1,6,4,0,0,1364688000,0,0,1,0,0,0,0,0,0,0,1,0,0,36.0,12.0,34.0,32.5,2.0,4.0
6521,1954,77972.0,0,0,18,1,4,6,9,1,0,0,1395100800,0,0,1,0,0,0,0,0,0,0,1,0,0,306.5,11.0,159.5,16.5,51.0,6.0
6927,1968,44377.0,1,1,70,8,5,1,5,8,0,0,1349395200,0,0,0,0,1,0,0,0,1,0,0,0,0,112.0,0.0,15.0,0.0,0.0,5.0
2877,1974,46014.0,1,1,21,10,7,1,8,7,0,0,1358726400,0,0,0,1,0,0,0,0,0,0,1,0,0,205.0,0.0,29.5,9.5,4.5,22.0
0,1985,70951.0,0,0,66,1,3,4,9,1,0,0,1367625600,0,0,1,0,0,0,0,0,1,0,0,0,0,119.5,5.0,277.0,127.0,43.5,27.0
1584,1977,41443.0,1,0,79,6,8,1,5,8,0,0,1396310400,0,0,1,0,0,0,0,0,1,0,0,0,0,85.5,3.5,85.5,12.5,9.5,44.5
7264,1978,52195.0,2,1,2,1,1,0,2,8,0,0,1399852800,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,0.0,2.0,0.0,0.0,0.5
6274,1948,83790.0,0,0,81,1,8,10,6,3,0,1,1384473600,0,0,0,1,0,0,0,0,1,0,0,0,0,538.0,8.0,208.5,21.0,24.0,8.0
1377,1954,44551.0,0,1,24,2,4,1,5,7,0,0,1377907200,0,0,0,1,0,0,0,0,0,0,0,1,0,91.0,2.0,16.5,0.0,0.0,33.0
454,1980,69508.0,1,0,48,2,11,4,11,6,0,0,1352851200,0,0,1,0,0,0,0,0,0,0,1,0,0,412.0,16.0,81.0,21.0,16.0,21.5
1755,1988,45204.0,1,0,93,1,1,1,4,3,0,0,1397174400,1,0,0,0,0,0,0,0,0,0,1,0,0,15.0,5.5,12.5,14.5,0.5,9.0
2075,1969,72460.0,0,0,56,1,3,5,7,1,0,0,1384387200,0,0,1,0,0,0,0,0,1,0,0,0,0,188.5,5.0,270.0,40.0,15.0,5.0
4785,1970,77622.0,0,2,3,2,6,3,11,3,0,0,1397433600,0,0,0,0,1,0,0,0,0,0,1,0,0,260.0,3.5,77.0,9.5,0.0,7.0
9076,1980,30732.0,1,0,44,4,4,1,4,8,0,0,1357344000,0,0,0,0,1,0,0,0,1,0,0,0,0,77.5,0.5,12.5,0.0,0.5,1.5
7079,1962,63887.0,0,1,38,5,9,6,12,6,0,0,1347062400,0,0,1,0,0,0,0,1,0,0,0,0,0,448.5,11.5,103.5,7.5,5.5,46.0
4653,1978,42011.0,1,0,46,4,3,1,4,8,0,0,1364256000,0,0,1,0,0,0,0,0,0,0,1,0,0,65.5,0.0,8.0,1.0,0.5,19.5
7375,1976,51369.0,0,1,84,2,8,2,4,8,0,0,1351123200,0,0,1,0,0,0,0,0,0,0,1,0,0,148.5,3.5,39.5,0.0,5.5,91.0
709,1952,51537.0,0,1,27,3,2,2,11,8,0,0,1355011200,0,0,1,0,0,0,0,1,0,0,0,0,0,393.5,10.0,102.0,0.0,0.0,46.0
460,1972,79930.0,0,0,72,1,3,5,8,2,0,0,1344384000,0,0,0,0,1,0,0,0,1,0,0,0,0,396.0,43.0,370.0,33.5,25.5,8.5
3726,1986,34320.0,1,0,66,1,1,0,2,8,0,0,1392508800,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,0.5,4.5,1.5,0.0,0.0
6798,1966,37070.0,1,1,30,9,5,1,8,7,0,1,1363737600,0,0,1,0,0,0,0,0,0,1,0,0,0,115.5,3.5,68.5,2.0,7.5,19.5
5341,1962,81975.0,0,1,2,1,6,3,4,7,0,1,1357344000,1,0,0,0,0,0,0,1,0,0,0,0,0,491.5,38.0,92.0,90.0,69.0,13.5
1606,1971,38590.0,1,0,65,1,1,0,2,8,0,0,1368576000,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5,0.5,4.0,2.0,1.5,1.5
9617,1951,15033.0,0,0,37,1,1,0,3,3,0,0,1397606400,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2.0,2.5,3.0,0.0,2.0
3233,1965,62745.0,0,1,89,3,7,8,11,5,0,0,1363996800,0,0,0,0,1,0,0,0,1,0,0,0,0,281.0,10.5,232.0,14.0,5.0,16.0
89,1975,22212.0,1,0,49,2,2,0,4,6,0,0,1386547200,1,0,0,0,0,0,0,0,1,0,0,0,0,2.5,4.5,10.0,3.0,4.0,10.5
2936,1982,23661.0,1,0,46,1,1,0,3,7,0,0,1386115200,0,0,0,1,0,0,0,0,0,0,1,0,0,9.0,0.0,2.0,0.0,0.0,0.5
9449,1958,79761.0,0,1,32,1,5,2,11,3,0,0,1380844800,0,0,0,0,1,0,0,0,0,1,0,0,0,207.5,2.5,62.0,7.5,17.5,5.5
7297,1973,7500.0,1,0,54,4,3,1,3,7,0,0,1388016000,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5,1.5,5.0,6.0,3.5,10.0
313,1968,73455.0,0,0,98,1,6,5,10,3,0,1,1382918400,0,0,1,0,0,0,0,0,0,0,0,1,0,450.5,30.5,378.5,93.0,81.5,10.0
9940,1958,64961.0,0,1,97,2,6,4,4,3,0,0,1356220800,0,0,1,0,0,0,0,0,0,0,1,0,0,191.0,57.0,138.0,37.5,62.0,19.0
10735,1971,22804.0,1,0,75,1,2,0,2,9,0,0,1375228800,0,0,1,0,0,0,0,0,0,1,0,0,0,7.0,0.5,3.5,1.0,0.5,0.5
9529,1990,73687.0,0,0,8,1,3,9,9,2,0,1,1385596800,0,0,1,0,0,0,0,0,1,0,0,0,0,279.5,76.5,251.5,109.0,6.5,90.5
6439,1958,61074.0,0,1,37,7,11,5,8,7,0,0,1345161600,0,0,1,0,0,0,0,0,1,0,0,0,0,394.5,0.0,66.5,0.0,14.0,76.0
7411,1964,31686.0,1,1,31,2,1,0,3,6,0,0,1401926400,0,0,0,0,1,0,0,0,1,0,0,0,0,5.5,0.0,2.5,0.0,0.0,0.5
2176,1972,80134.0,1,0,40,2,5,3,6,6,0,1,1369008000,0,0,1,0,0,0,0,0,1,0,0,0,0,609.0,8.0,136.0,52.0,0.0,40.0
9265,1953,75027.0,0,1,74,2,9,4,6,5,0,0,1357689600,0,0,1,0,0,0,0,0,1,0,0,0,0,462.5,32.0,89.5,66.5,6.0,38.5
8867,1988,67546.0,0,0,90,1,4,10,5,3,0,0,1346371200,0,0,0,0,1,0,0,0,1,0,0,0,0,432.0,67.0,384.0,75.0,19.0,86.0
8932,1969,65176.0,0,1,57,4,9,6,6,6,0,0,1351468800,0,0,0,1,0,0,0,0,0,0,1,0,0,480.0,14.0,91.5,110.0,35.0,35.0
10236,1975,31160.0,1,0,59,2,2,0,3,8,0,0,1379289600,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1.5,12.5,3.0,0.5,6.5
6340,1985,29938.0,1,0,52,2,1,0,3,6,0,0,1382832000,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,1.5,3.5,0.0,1.0,5.5
10089,1974,102692.0,0,0,5,1,6,9,13,2,0,1,1365120000,0,0,1,0,0,0,0,1,0,0,0,0,0,84.0,74.0,222.0,16.0,86.0,74.0
2227,1958,26490.0,0,0,92,2,3,1,5,6,0,0,1348272000,1,0,0,0,0,0,0,0,0,0,1,0,0,22.5,23.5,26.0,10.5,10.0,12.5
10992,1967,75702.0,1,1,77,5,4,6,11,8,0,0,1346198400,0,0,1,0,0,0,0,0,0,0,1,0,0,325.0,14.0,176.5,22.5,21.0,15.0
5304,1974,30899.0,1,0,35,2,1,0,3,6,0,0,1350086400,0,0,0,0,1,0,0,0,0,1,0,0,0,12.0,0.0,4.0,0.0,0.0,0.5
309,1961,63342.0,0,1,48,3,8,3,5,6,0,1,1350345600,0,0,0,0,1,0,0,0,0,0,1,0,0,459.0,10.5,59.0,6.5,5.0,10.5
3406,1964,45989.0,0,1,97,4,3,2,7,3,0,0,1350864000,0,0,1,0,0,0,0,0,0,1,0,0,0,69.0,16.5,43.5,14.0,12.0,6.0
2661,1964,18701.0,1,1,95,4,2,0,4,5,0,0,1370304000,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0,2.0,1.0,5.0,3.0,5.0
3153,1957,40737.0,2,1,24,1,1,0,2,8,0,0,1386460800,0,0,0,0,1,0,0,0,0,1,0,0,0,5.5,0.0,2.0,0.0,0.0,1.0
10264,1979,15287.0,1,0,60,2,1,1,2,7,0,1,1349827200,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,1.0,4.0,2.0,1.5,6.5
1184,1968,69674.0,0,2,46,3,10,2,10,5,0,0,1369180800,0,0,0,0,1,0,0,1,0,0,0,0,0,277.0,20.5,107.5,5.5,0.0,12.0
4200,1970,44159.0,1,0,85,4,4,1,6,5,0,0,1402963200,0,0,0,1,0,0,0,0,1,0,0,0,0,83.5,1.0,31.0,12.0,6.5,3.5
9396,1978,37717.0,1,0,31,1,1,0,2,9,0,0,1353628800,0,0,0,0,1,0,0,0,1,0,0,0,0,4.5,0.0,3.0,2.0,0.5,2.5
2387,1952,43776.0,1,1,9,6,5,2,4,8,0,1,1359849600,0,0,0,1,0,0,0,0,0,0,1,0,0,88.5,1.0,35.5,1.5,1.0,10.0
6690,1966,38179.0,1,1,30,4,3,1,3,7,0,0,1363219200,0,0,0,1,0,0,0,0,1,0,0,0,0,19.0,2.0,11.0,2.0,1.0,10.0
1225,1963,80124.0,0,0,47,1,3,7,8,1,0,1,1403740800,0,0,1,0,0,0,0,0,1,0,0,0,0,241.5,42.0,199.0,102.5,42.0,120.5
9703,1970,38097.0,1,1,70,4,3,2,2,7,0,1,1350259200,0,0,0,0,1,0,0,0,1,0,0,0,0,38.5,1.0,17.5,0.0,0.5,34.5
291,1970,72940.0,0,0,13,1,3,3,6,1,0,0,1371600000,0,0,1,0,0,0,0,0,1,0,0,0,0,91.0,37.0,149.0,81.0,74.5,58.0
4557,1970,22070.0,1,0,11,2,2,2,2,6,0,0,1380844800,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0,3.5,9.5,4.0,1.0,10.5
2379,1953,69267.0,0,0,31,2,3,4,5,7,0,1,1348272000,0,0,1,0,0,0,0,0,0,1,0,0,0,389.0,22.0,249.5,47.5,36.5,73.0
5726,1983,31788.0,1,0,15,3,3,0,4,5,1,0,1395273600,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,3.5,11.5,0.0,4.0,3.0
3066,1975,61905.0,0,1,2,2,4,2,4,5,0,0,1391472000,0,0,0,0,1,0,0,0,0,0,1,0,0,83.5,0.0,21.5,3.0,1.0,6.5
6336,1960,29315.0,1,1,55,4,2,0,4,6,0,0,1396742400,0,0,1,0,0,0,0,0,1,0,0,0,0,6.5,1.0,7.0,4.0,3.5,2.0
10967,1963,33378.0,1,1,38,3,2,0,4,7,0,0,1360108800,0,0,1,0,0,0,0,1,0,0,0,0,0,16.5,3.0,20.0,1.5,3.5,5.0
2304,1963,66313.0,0,1,86,2,6,3,12,4,0,0,1379289600,0,0,0,0,1,0,0,0,0,0,1,0,0,312.5,3.5,49.5,5.0,11.0,3.5
3445,1956,60714.0,0,0,56,2,7,4,10,5,0,1,1358380800,0,0,1,0,0,0,0,0,0,1,0,0,0,108.0,81.0,112.0,50.5,46.0,81.0
7828,1981,77882.0,0,0,29,1,3,3,5,1,0,0,1398816000,0,0,0,1,0,0,0,0,0,0,1,0,0,34.0,64.5,198.0,94.0,11.0,7.5
3762,1986,69867.0,0,0,30,1,3,5,8,1,0,1,1364860800,0,0,0,0,1,0,0,0,0,1,0,0,0,98.0,0.0,256.0,16.5,65.0,27.0
4391,1968,63841.0,0,1,64,1,9,3,9,6,0,0,1366502400,0,0,0,1,0,0,0,1,0,0,0,0,0,317.5,7.5,50.0,10.0,3.5,65.5
4669,1981,24480.0,1,0,46,3,3,0,4,7,0,0,1360540800,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,9.5,4.5,14.0,12.5,8.5
10144,1976,51369.0,0,1,84,2,8,2,4,8,0,0,1351123200,0,0,1,0,0,0,0,0,0,0,1,0,0,148.5,3.5,39.5,0.0,5.5,91.0
8652,1946,37760.0,0,0,20,2,4,1,6,7,0,0,1346371200,0,0,1,0,0,0,0,0,0,0,1,0,0,42.0,2.5,19.0,75.0,6.0,14.0
1672,1974,65640.0,0,1,74,1,5,1,8,2,0,0,1393632000,0,0,0,0,1,0,0,0,0,0,1,0,0,102.0,3.5,74.5,10.0,7.5,33.0
8962,1975,44319.0,1,1,18,2,2,0,3,5,0,0,1397692800,0,0,0,1,0,0,0,0,1,0,0,0,0,13.0,0.0,4.0,0.0,0.0,1.5
9974,1974,30631.0,1,0,75,1,3,1,2,7,0,0,1373587200,0,0,1,0,0,0,0,0,1,0,0,0,0,7.5,3.0,10.0,2.0,2.5,10.0
10983,1952,75278.0,0,0,17,1,6,3,13,3,0,0,1359417600,0,0,1,0,0,0,0,0,0,0,1,0,0,152.0,49.0,115.0,75.0,37.0,37.0
8148,1956,50898.0,1,1,88,13,6,2,12,5,0,0,1357603200,0,0,0,1,0,0,0,0,0,0,1,0,0,142.5,14.0,121.0,27.5,57.0,67.5
10102,1966,79946.0,0,0,19,1,5,11,5,3,0,0,1399852800,0,0,1,0,0,0,0,0,0,0,0,1,0,197.5,91.5,282.5,83.0,70.5,14.0
4697,1949,35416.0,0,0,62,3,7,1,5,8,0,0,1371081600,0,0,0,1,0,0,0,1,0,0,0,0,0,124.0,1.5,40.5,2.0,1.5,25.5
9262,1984,32414.0,0,0,11,1,1,0,3,7,0,1,1372896000,1,0,0,0,0,0,0,0,0,0,1,0,0,10.0,3.0,2.5,0.0,4.5,6.0
7254,1969,38361.0,1,0,74,3,3,1,3,7,0,0,1388102400,0,0,1,0,0,0,0,0,0,0,1,0,0,19.5,0.0,28.0,10.0,4.0,7.0
4543,1980,82497.0,0,0,32,1,2,7,9,4,0,1,1351641600,0,0,1,0,0,0,0,0,1,0,0,0,0,388.5,64.5,286.5,108.0,10.5,101.5
4927,1971,16626.0,2,0,76,3,3,0,3,9,0,0,1389744000,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,1.5,11.0,10.5,0.5,6.5
10451,1965,29672.0,1,1,6,1,0,0,3,6,0,0,1363046400,0,0,1,0,0,0,0,0,0,0,1,0,0,4.5,0.5,1.5,0.0,2.0,4.0
2926,1952,55951.0,0,1,62,3,3,6,11,8,0,1,1345680000,0,0,0,1,0,0,0,0,0,0,1,0,0,620.5,0.0,40.0,0.0,6.5,20.0
2874,1988,35388.0,1,0,20,1,1,0,3,7,0,0,1362614400,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2.0,3.5,2.0,1.5,4.0
9738,1986,42386.0,1,0,43,1,3,0,3,8,0,0,1358035200,0,0,0,1,0,0,0,0,0,0,1,0,0,32.5,2.0,8.0,0.0,2.0,5.5
7119,1982,68627.0,0,0,45,1,2,3,6,1,0,0,1357948800,0,0,1,0,0,0,0,0,0,1,0,0,0,197.5,7.5,131.5,30.0,27.0,19.0
3924,1965,57912.0,0,1,34,5,8,3,12,5,0,1,1395014400,0,0,0,0,1,0,0,1,0,0,0,0,0,400.5,0.0,40.0,0.0,0.0,17.5
5827,1958,35246.0,1,1,53,4,3,1,3,5,0,0,1397606400,0,0,1,0,0,0,0,1,0,0,0,0,0,18.0,0.0,6.0,1.0,1.0,5.0
5596,1956,58821.0,0,1,44,1,9,2,9,6,0,0,1381536000,1,0,0,0,0,0,0,0,0,0,1,0,0,256.5,7.0,77.0,9.5,0.0,14.0
10812,1978,46377.0,1,0,89,1,2,1,3,4,0,0,1393632000,0,0,0,0,1,0,0,0,1,0,0,0,0,18.5,0.0,23.0,2.0,1.5,0.0
1717,1988,39747.0,1,0,43,3,5,1,4,8,0,0,1397347200,0,0,1,0,0,0,0,0,0,1,0,0,0,40.0,7.5,46.5,10.0,6.5,26.0
9491,1984,23976.0,1,0,68,3,3,1,3,7,0,0,1388102400,0,0,1,0,0,0,0,0,0,0,1,0,0,7.0,0.5,10.5,1.0,1.5,12.5
9274,1961,80950.0,0,0,44,1,6,7,9,2,0,1,1364428800,0,0,0,1,0,0,0,0,1,0,0,0,0,262.5,73.5,56.0,109.5,73.5,31.5
6609,1966,27038.0,0,0,64,1,3,0,3,9,0,1,1347926400,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,13.0,12.5,8.5,11.5,7.5
6963,1947,77457.0,0,0,85,1,2,5,10,1,0,1,1393977600,0,0,1,0,0,0,0,0,0,1,0,0,0,337.5,5.5,200.0,7.5,22.5,5.5
4440,1964,64100.0,0,1,93,1,8,3,6,7,0,1,1378771200,0,0,0,1,0,0,0,0,1,0,0,0,0,254.5,0.0,13.5,0.0,0.0,5.0
1379,1992,42670.0,0,0,12,1,4,2,4,4,0,0,1367020800,0,0,0,1,0,0,0,0,0,0,1,0,0,77.0,1.0,23.0,10.0,2.0,7.5
10032,1976,12571.0,1,0,86,4,3,1,3,6,0,0,1390003200,0,0,1,0,0,0,0,1,0,0,0,0,0,1.5,2.5,7.0,1.0,6.0,8.5
2826,1967,22574.0,2,1,28,2,2,0,3,7,0,0,1382918400,0,0,1,0,0,0,0,0,1,0,0,0,0,12.5,0.0,4.0,1.0,0.0,1.0
6320,1976,70893.0,0,0,42,1,6,6,10,3,0,0,1360108800,0,0,0,1,0,0,0,0,0,1,0,0,0,384.0,22.0,280.5,38.5,22.0,7.0
3050,1966,54198.0,1,1,13,6,3,1,6,4,0,0,1387238400,0,0,1,0,0,0,0,0,1,0,0,0,0,92.5,0.0,14.0,1.5,1.0,8.5
231,1956,28839.0,1,1,86,2,2,0,3,5,0,0,1394496000,0,0,0,1,0,0,0,0,0,0,1,0,0,12.0,0.0,3.5,0.0,0.0,0.5
2392,1972,40321.0,1,1,59,2,3,0,3,7,0,0,1375056000,0,0,1,0,0,0,0,0,1,0,0,0,0,22.0,2.0,10.5,3.0,0.0,13.5
9478,1985,66503.0,1,0,30,2,4,3,6,3,0,0,1344902400,0,0,1,0,0,0,0,0,0,1,0,0,0,45.5,32.0,64.0,32.5,1.5,25.0
113,1951,30833.0,1,1,33,2,1,0,3,5,0,0,1373932800,0,0,1,0,0,0,0,0,1,0,0,0,0,5.5,0.0,3.5,1.5,0.5,3.0
1802,1971,64795.0,0,1,23,3,3,3,12,2,0,0,1358380800,0,0,1,0,0,0,0,0,1,0,0,0,0,206.0,2.5,59.5,19.0,14.5,38.5
520,1974,34421.0,1,0,81,1,1,0,2,7,0,0,1372636800,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,1.5,3.5,3.0,1.0,4.5
8275,1965,47025.0,1,1,6,1,1,0,2,7,0,0,1391904000,0,0,0,0,1,0,0,1,0,0,0,0,0,8.0,0.0,1.5,0.0,0.0,0.5
9750,1961,64325.0,0,1,41,5,10,3,5,7,0,0,1360195200,0,0,0,0,1,0,0,1,0,0,0,0,0,365.5,30.0,176.5,39.0,6.0,36.5
2607,1953,40464.0,0,1,78,6,8,2,8,8,0,0,1357862400,0,0,1,0,0,0,0,0,0,1,0,0,0,212.0,8.5,59.0,3.5,11.5,20.5
7214,1957,62187.0,0,0,49,1,4,8,5,3,0,0,1372982400,0,0,1,0,0,0,0,0,1,0,0,0,0,396.0,0.0,137.5,22.5,22.5,63.0
5835,1976,14849.0,1,0,39,3,2,0,4,8,0,0,1372723200,0,0,0,0,1,0,0,1,0,0,0,0,0,10.5,1.0,14.0,1.5,1.0,4.5
3896,1984,27255.0,1,0,3,1,1,0,3,7,0,0,1383782400,0,0,1,0,0,0,0,0,1,0,0,0,0,11.0,0.5,5.5,0.0,0.5,1.0
10350,1950,54432.0,2,1,37,1,1,0,3,4,0,0,1368057600,0,0,0,0,1,0,0,0,1,0,0,0,0,16.5,0.0,2.5,0.0,0.0,0.0
