,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
60,1971,25721.0,1,0,75,1,1,1,2,7,0,1369094400,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,3.0,1.5,3.0,7.5
663,1980,65295.0,0,0,19,1,3,3,13,2,0,1387756800,0,0,0,0,1,0,0,0,0,1,0,0,0,16.0,58.5,17.0,55.0,3.0
1902,1956,91249.0,0,0,84,0,7,9,6,4,0,1350691200,0,0,1,0,0,0,0,0,0,1,0,0,0,13.5,59.5,35.5,54.0,13.5
1867,1971,86979.0,0,0,67,1,5,5,5,2,0,1383782400,0,0,0,0,1,0,0,1,0,0,0,0,0,50.0,417.5,32.5,41.5,17.5
1610,1947,73059.0,0,1,36,1,9,3,13,4,0,1377907200,0,0,0,0,1,0,0,0,0,0,1,0,0,56.0,210.0,0.0,41.0,35.5
817,1980,25130.0,1,0,10,2,2,0,3,7,0,1380672000,1,0,0,0,0,0,0,0,0,0,1,0,0,2.5,3.5,0.0,9.0,9.0
2147,1951,71965.0,0,1,21,3,6,3,5,3,0,1375056000,0,0,1,0,0,0,0,0,1,0,0,0,0,9.5,143.0,25.0,19.0,124.0
1213,1955,38452.0,1,1,62,3,3,0,3,7,0,1396137600,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,7.0,0.0,0.0,1.0
1798,1956,50387.0,0,2,91,3,6,2,8,5,0,1377907200,0,0,1,0,0,0,0,0,1,0,0,0,0,4.5,43.5,6.0,7.0,17.0
1961,1974,25509.0,1,0,15,3,3,0,3,9,0,1347926400,0,0,0,0,1,0,0,1,0,0,0,0,0,1.5,15.0,5.0,3.5,5.5
2064,1974,53367.0,1,1,2,7,5,1,8,7,0,1377907200,0,0,0,1,0,0,0,1,0,0,0,0,0,3.5,70.0,5.0,1.5,5.5
134,1976,59809.0,0,2,36,3,3,3,6,8,0,1350518400,0,0,1,0,0,0,0,0,1,0,0,0,0,8.0,70.5,16.0,20.5,24.5
433,1953,55707.0,0,1,91,2,3,2,9,3,0,1387670400,0,0,0,0,1,0,0,0,1,0,0,0,0,3.5,41.0,15.0,33.0,17.5
457,1978,38415.0,1,1,91,2,1,0,3,7,0,1357084800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,6.5,2.0,0.0,2.0
903,1954,74637.0,0,0,73,1,6,9,9,3,0,1368835200,0,0,0,0,1,0,0,0,0,1,0,0,0,32.0,232.0,73.0,0.0,8.0
898,1994,95529.0,0,0,29,1,7,3,7,3,0,1354492800,0,0,1,0,0,0,0,0,0,1,0,0,0,14.5,445.0,125.0,13.5,12.0
1497,1978,33039.0,1,0,4,1,2,0,4,5,0,1378684800,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,6.0,4.0,4.0,6.0
603,1960,30522.0,0,1,6,5,1,2,9,2,0,1345161600,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,41.5,9.5,5.5,13.0
1799,1961,32583.0,1,1,10,1,1,0,2,7,0,1402790400,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.5,0.0,0.0,0.5
289,1978,46377.0,1,0,89,1,2,1,3,4,0,1393632000,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,23.0,2.0,1.5,0.0
151,1984,23228.0,1,0,91,4,3,0,4,8,0,1388880000,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,24.5,3.5,2.0,2.5
1728,1969,69901.0,0,1,95,3,7,3,10,5,0,1369785600,0,0,1,0,0,0,0,1,0,0,0,0,0,10.5,103.0,51.0,46.0,74.5
571,1961,61794.0,0,1,74,2,4,4,10,2,0,1379116800,0,0,0,1,0,0,0,0,1,0,0,0,0,23.5,94.0,27.0,23.5,5.5
291,1984,23976.0,1,0,68,3,3,1,3,7,0,1388102400,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,10.5,1.0,1.5,12.5
192,1965,40637.0,1,1,72,2,1,0,3,7,0,1374019200,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,6.5,0.0,0.0,1.5
959,1962,83715.0,0,0,2,1,2,8,13,0,0,1391385600,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,203.5,75.0,17.5,4.0
1488,1971,78931.0,0,0,19,1,2,8,13,1,0,1382659200,0,0,0,0,1,0,0,0,1,0,0,0,0,98.5,85.0,29.0,76.0,17.5
573,1959,24221.0,0,0,94,1,1,1,3,4,0,1376956800,0,0,1,0,0,0,0,0,0,0,1,0,0,4.5,4.5,1.0,2.5,11.0
173,1961,28249.0,0,0,80,1,2,0,3,6,0,1402790400,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5,3.5,1.0,7.0,5.0
54,1968,55954.0,0,1,63,3,8,2,6,7,0,1393804800,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,14.0,0.0,0.0,21.5
758,1957,6835.0,0,1,76,0,0,0,1,20,0,1354924800,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,6.0,1.0,1.0,6.0
1331,1983,50150.0,0,0,32,2,5,2,7,5,0,1371686400,0,0,0,0,1,0,0,0,1,0,0,0,0,23.0,46.0,32.5,30.5,5.5
149,1958,30523.0,2,1,0,1,1,0,2,7,0,1372636800,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.5,0.0,0.0,2.5
1042,1952,72228.0,0,0,87,1,6,7,8,3,0,1353974400,0,0,1,0,0,0,0,0,0,1,0,0,0,14.0,245.5,15.0,7.0,28.0
1814,1977,54809.0,1,1,0,4,2,1,5,4,0,1378857600,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,28.5,6.5,6.5,11.0
2069,1950,48699.0,1,1,90,1,1,0,3,5,0,1369094400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,5.0,1.0,0.0,0.5
1261,1964,40800.0,1,2,77,2,3,0,3,7,1,1356998400,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,13.5,4.0,15.0,5.0
99,1978,38557.0,1,0,17,2,3,1,3,7,0,1355875200,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,15.5,2.0,2.0,13.5
1058,1958,46610.0,0,0,4,1,6,1,6,6,0,1374105600,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0,15.0,2.0,5.0,62.5
1914,1951,75903.0,0,1,50,2,6,6,9,3,0,1365379200,0,0,1,0,0,0,0,0,1,0,0,0,0,54.0,92.5,65.0,19.0,50.0
946,1969,41021.0,1,0,12,2,2,0,3,6,0,1356825600,0,0,0,1,0,0,0,0,0,0,1,0,0,3.5,4.5,3.0,8.0,6.0
612,1977,34487.0,1,1,94,3,3,0,3,9,0,1346889600,0,0,0,0,1,0,0,1,0,0,0,0,0,9.0,16.5,12.0,0.5,4.0
556,1978,38593.0,1,0,42,3,4,1,3,8,0,1379030400,1,0,0,0,0,0,0,0,0,1,0,0,0,6.0,24.5,8.5,12.0,12.0
1783,1966,37070.0,1,1,30,9,5,1,8,7,0,1363737600,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5,68.5,2.0,7.5,19.5
179,1978,24882.0,1,0,52,1,1,1,2,6,0,1347148800,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,5.0,14.5,0.0,18.0
867,1981,51111.0,1,1,83,2,2,0,3,6,0,1403136000,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,9.5,3.0,2.5,1.5
626,1959,62859.0,0,1,37,4,9,4,6,6,0,1356825600,0,0,0,0,1,0,0,1,0,0,0,0,0,44.5,51.0,8.0,6.0,12.5
697,1953,58398.0,0,0,44,3,5,4,8,4,0,1368489600,0,0,1,0,0,0,0,0,0,0,1,0,0,2.5,100.5,10.5,10.5,24.5
307,1965,47025.0,1,1,6,1,1,0,2,7,0,1391904000,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.5,0.0,0.0,0.5
405,1983,30096.0,1,0,30,1,2,0,3,6,0,1400716800,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,5.5,6.0,2.5,4.5
1376,1974,39996.0,1,1,85,1,1,0,2,6,0,1400716800,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1.5,0.0,0.0,0.5
1227,1947,66000.0,0,0,36,1,1,3,5,1,0,1397952000,0,0,0,1,0,0,0,0,0,0,1,0,0,25.5,135.0,50.5,0.0,22.5
2155,1972,44325.0,0,1,69,4,8,2,7,8,0,1362614400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,10.5,0.0,0.0,2.5
1852,1972,44503.0,1,1,83,2,2,0,3,6,0,1397606400,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,4.0,0.0,0.0,4.0
660,1963,81300.0,0,1,17,3,10,3,5,5,0,1351555200,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0,72.5,16.0,6.0,18.0
2153,1955,38946.0,0,1,84,2,3,1,6,5,0,1382572800,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,41.0,3.0,3.0,20.5
792,1972,59666.0,1,1,87,7,3,2,8,8,0,1363910400,0,0,1,0,0,0,0,0,1,0,0,0,0,26.5,89.0,11.5,8.5,66.5
1675,1952,62335.0,0,1,87,2,3,3,13,2,0,1369267200,0,0,1,0,0,0,0,1,0,0,0,0,0,65.5,108.5,42.5,3.0,13.0
1574,1967,52569.0,0,1,54,1,2,0,4,3,0,1396656000,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.5,0.0,0.0,3.5
805,1972,22063.0,1,0,43,2,2,0,3,7,0,1375920000,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,6.5,1.5,5.5,5.5
835,1954,65324.0,0,1,0,3,6,2,9,4,0,1389398400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,51.0,10.5,16.0,2.5
782,1973,73926.0,0,0,54,1,6,5,12,3,0,1362182400,0,0,1,0,0,0,0,0,0,0,1,0,0,45.5,298.5,79.5,45.5,7.5
1506,1948,82032.0,0,0,54,0,4,6,7,1,0,1396656000,0,0,0,0,1,0,0,0,0,0,0,1,0,97.0,188.5,74.5,62.5,28.5
267,1981,24480.0,1,0,46,3,3,0,4,7,0,1360540800,0,1,0,0,0,0,0,0,1,0,0,0,0,9.5,4.5,14.0,12.5,8.5
439,1972,38988.0,1,2,90,7,5,1,6,8,0,1345420800,0,0,1,0,0,0,0,0,1,0,0,0,0,12.0,51.5,6.0,1.5,21.0
2035,1965,23478.0,0,0,51,1,3,0,3,8,0,1363651200,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,13.5,6.0,8.5,19.5
241,1967,75702.0,1,1,77,5,4,6,11,8,0,1346198400,0,0,1,0,0,0,0,0,0,0,1,0,0,14.0,176.5,22.5,21.0,15.0
2027,1973,65308.0,0,0,60,1,7,8,12,4,0,1378857600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,132.0,60.0,40.0,17.0
1824,1965,65735.0,1,1,37,5,6,2,6,7,0,1386374400,0,0,0,1,0,0,0,0,0,0,1,0,0,3.5,59.5,2.0,7.5,5.5
252,1966,38179.0,1,1,30,4,3,1,3,7,0,1363219200,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0,11.0,2.0,1.0,10.0
1170,1965,44393.0,1,1,86,2,1,0,4,4,0,1377129600,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,10.0,1.0,1.0,5.0
256,1970,22070.0,1,0,11,2,2,2,2,6,0,1380844800,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5,9.5,4.0,1.0,10.5
483,1944,65275.0,0,0,9,1,4,3,13,2,0,1364947200,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,109.0,45.5,7.0,10.5
494,1981,39665.0,1,0,97,3,4,2,3,7,0,1369440000,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,28.0,0.0,0.5,15.5
1475,1959,65492.0,0,0,73,2,4,7,13,2,0,1390694400,0,0,1,0,0,0,0,0,1,0,0,0,0,80.5,147.5,105.0,42.5,23.5
119,1956,77376.0,1,1,72,4,6,3,10,4,0,1399680000,0,0,0,0,1,0,0,0,0,0,1,0,0,9.5,55.0,8.0,6.0,6.0
1987,1964,41638.0,0,1,68,4,5,5,3,8,0,1360713600,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,15.5,2.0,0.0,45.5
1816,1970,80336.0,0,0,12,1,2,9,13,1,0,1378684800,0,0,0,0,1,0,0,0,1,0,0,0,0,9.5,228.0,80.0,71.0,33.0
1662,1955,22554.0,1,1,38,4,2,0,4,5,0,1351900800,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,5.0,0.0,0.0,2.0
1489,1958,53977.0,0,1,21,5,5,5,12,5,0,1370649600,0,0,1,0,0,0,0,0,0,0,1,0,0,8.0,82.5,0.0,12.0,41.0
86,1983,30096.0,1,0,30,1,2,0,3,6,0,1400716800,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,5.5,6.0,2.5,4.5
2008,1949,49912.0,0,1,5,4,10,5,7,8,0,1346976000,0,0,0,1,0,0,0,0,0,0,1,0,0,4.0,111.5,16.0,24.5,21.0
1408,1958,38741.0,1,1,60,2,2,0,3,7,0,1396137600,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,8.5,4.0,3.0,6.5
702,1970,58710.0,0,1,77,6,11,5,9,6,0,1364688000,0,0,1,0,0,0,0,1,0,0,0,0,0,40.5,184.0,0.0,61.0,87.0
1942,1978,44359.0,1,1,19,3,2,0,4,3,0,1402963200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,7.0,3.5,1.5,0.5
1118,1985,72903.0,0,0,74,1,7,5,8,4,0,1383004800,0,0,1,0,0,0,0,0,0,1,0,0,0,69.0,375.0,0.0,9.5,19.5
568,1983,39453.0,1,0,64,2,2,0,3,6,0,1396483200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.5,0.0,0.0,1.0
1491,1975,46098.0,1,1,86,4,3,2,2,8,0,1345248000,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,13.5,0.0,0.0,18.0
1624,1981,75774.0,1,0,27,1,7,5,8,4,0,1398988800,1,0,0,0,0,0,0,0,0,0,1,0,0,10.5,67.0,129.0,7.0,28.0
2073,1975,76068.0,0,1,67,1,2,3,4,6,0,1354147200,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,64.0,16.5,6.0,38.0
2071,1956,54252.0,1,1,25,5,4,1,5,6,0,1369699200,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,13.0,4.0,2.0,22.0
1375,1956,63915.0,0,2,2,2,6,3,12,5,0,1375142400,0,0,0,1,0,0,0,0,1,0,0,0,0,3.5,57.5,15.0,0.0,7.5
1806,1965,54111.0,0,1,97,2,5,2,6,5,0,1377388800,0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,27.0,4.0,1.5,25.0
1359,1960,48904.0,0,1,1,4,7,2,4,8,0,1354406400,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0,19.0,0.0,6.5,13.5
1265,1971,49118.0,0,0,90,2,9,7,10,7,0,1345248000,1,0,0,0,0,0,0,1,0,0,0,0,0,27.0,119.5,49.5,49.0,59.5
1869,1982,42081.0,1,0,86,2,6,3,4,6,0,1361836800,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,55.0,27.0,3.0,13.5
613,1977,28769.0,1,0,76,3,4,1,4,9,0,1355788800,0,0,1,0,0,0,0,0,0,1,0,0,0,2.5,64.5,5.0,1.5,1.5
1795,1983,21840.0,1,0,80,1,1,0,3,9,0,1374364800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,4.5,0.0,0.0,0.5
1098,1984,16269.0,1,0,75,3,3,0,3,8,0,1377820800,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5,9.0,1.5,0.5,0.0
176,1966,61286.0,0,1,34,2,7,1,8,5,0,1375401600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,53.5,9.5,4.5,58.5
1955,1969,4428.0,0,1,0,0,25,0,0,1,0,1380931200,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,6.0,1.0,2.0,160.5
739,1978,63855.0,0,0,28,1,7,3,13,4,0,1360368000,1,0,0,0,0,0,0,0,0,0,1,0,0,17.5,157.0,46.5,58.0,44.5
1476,1977,32952.0,1,0,36,1,2,0,3,7,0,1385856000,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,6.0,1.5,0.5,0.5
696,1975,33249.0,1,0,11,2,2,1,3,6,0,1361318400,0,0,1,0,0,0,0,0,0,1,0,0,0,5.0,10.5,9.5,7.0,21.0
964,1960,46779.0,1,1,55,1,0,1,2,4,0,1373587200,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1.5,0.0,0.0,3.5
1965,1957,21994.0,0,1,4,1,0,0,3,5,0,1356307200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.0,1.5,0.5,1.5
1528,1957,66033.0,0,1,76,2,8,3,7,7,0,1358640000,0,0,1,0,0,0,0,0,0,0,0,1,0,17.5,89.5,23.0,29.5,32.5
492,1992,34935.0,0,0,71,1,2,1,4,7,0,1371772800,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,33.0,1.5,5.0,10.0
2108,1957,65487.0,0,0,48,3,3,5,6,2,0,1389312000,0,0,0,1,0,1,0,0,0,0,0,0,0,33.5,250.0,99.5,0.0,81.5
361,1989,30279.0,1,0,13,1,1,0,3,8,0,1356825600,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,7.0,2.0,2.0,0.5
1571,1955,74268.0,0,0,83,1,4,3,5,2,0,1360800000,0,0,1,0,0,0,0,0,1,0,0,0,0,33.0,157.5,48.5,87.0,20.5
1087,1970,53187.0,1,0,66,2,4,1,6,5,0,1382745600,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,15.0,3.5,3.5,5.0
874,1973,31814.0,1,0,73,2,2,0,3,9,0,1360368000,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,10.0,2.0,0.5,10.0
30,1970,40548.0,0,1,31,2,2,1,4,5,0,1349827200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5,1.0,0.0,1.5
1045,1958,65196.0,0,2,34,2,7,6,11,5,0,1374710400,0,0,1,0,0,0,0,0,0,0,1,0,0,9.5,90.5,6.0,0.0,100.0
364,1969,33581.0,2,0,38,1,1,0,2,8,0,1357603200,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,2.5,0.0,0.0,0.5
203,1977,41443.0,1,0,79,6,8,1,5,8,0,1396310400,0,0,1,0,0,0,0,0,1,0,0,0,0,3.5,85.5,12.5,9.5,44.5
2201,1962,57967.0,0,1,39,5,4,2,8,5,0,1362268800,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5,68.5,2.0,0.0,45.5
1016,1969,68695.0,0,0,3,1,4,4,7,2,0,1403654400,0,0,1,0,0,0,0,0,0,0,1,0,0,40.5,178.0,53.0,25.0,20.0
7,1985,33454.0,1,0,32,2,4,0,4,8,0,1367971200,0,0,0,0,1,0,0,0,1,0,0,0,0,5.0,28.0,1.5,0.5,11.5
1411,1973,31163.0,1,0,54,1,1,0,3,6,0,1392249600,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5,5.0,5.5,1.0,5.0
1826,1963,4023.0,1,1,29,15,0,0,0,19,0,1403481600,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.5,0.5,0.5,0.5
1065,1971,36715.0,1,0,16,6,7,2,4,9,0,1353110400,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,62.5,10.5,6.5,8.0
1103,1978,47025.0,0,1,98,5,11,1,6,9,0,1378944000,1,0,0,0,0,0,0,0,1,0,0,0,0,5.5,29.5,11.5,2.5,14.5
737,1969,80952.0,0,0,20,1,8,5,11,8,0,1362009600,0,0,1,0,0,0,0,0,1,0,0,0,0,89.0,344.5,20.5,13.5,22.0
1437,1972,26290.0,1,1,49,4,2,0,4,6,0,1357948800,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,8.0,5.5,2.5,11.0
1184,1977,54809.0,1,1,0,4,2,1,5,4,0,1378857600,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,28.5,6.5,6.5,11.0
1509,1960,19740.0,0,1,65,2,1,1,3,5,0,1364083200,0,0,1,0,0,0,0,0,0,0,1,0,0,5.5,1.5,5.0,2.0,10.0
2178,1990,18929.0,0,0,15,1,1,0,4,6,0,1360972800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,4.0,11.5,2.0,9.0
1188,1957,66636.0,0,0,64,1,3,4,9,1,0,1376697600,0,0,0,1,0,0,0,0,0,0,1,0,0,5.0,344.5,42.0,5.0,0.0
168,1951,78497.0,0,0,44,1,5,7,12,2,0,1385856000,1,0,0,0,0,0,0,0,1,0,0,0,0,13.0,223.5,37.5,0.0,111.5
145,1958,49967.0,0,1,4,3,6,1,5,7,0,1373241600,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,34.5,2.0,6.0,1.5
621,1962,56181.0,0,1,6,1,4,2,7,4,0,1357603200,0,0,1,0,0,0,0,0,1,0,0,0,0,51.5,34.5,4.0,22.0,24.0
646,1975,58330.0,0,1,87,1,6,4,13,4,0,1387929600,0,0,1,0,0,0,0,0,0,0,0,1,0,26.5,106.5,52.0,49.0,75.5
980,1978,75437.0,0,0,25,1,8,4,10,6,0,1383955200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,272.5,47.5,29.0,0.0
1754,1967,42664.0,0,1,44,1,1,0,3,6,0,1395100800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.5,0.0,0.0,0.0
982,1973,52845.0,1,0,7,3,8,8,6,6,0,1376352000,0,0,1,0,0,0,0,0,1,0,0,0,0,12.5,146.0,65.0,20.5,32.0
1078,1965,57236.0,1,1,22,3,2,1,4,3,0,1394582400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,4.5,1.0,0.5,2.0
1236,1967,77766.0,0,1,97,2,11,10,11,6,0,1361491200,0,0,0,0,1,0,0,0,1,0,0,0,0,29.5,132.5,57.5,29.5,13.5
636,1974,67445.0,0,1,63,5,9,6,12,6,0,1344729600,0,0,1,0,0,0,0,0,1,0,0,0,0,40.0,108.5,14.5,40.0,5.5
1472,1988,87679.0,0,0,62,1,7,11,10,4,0,1374883200,0,0,1,0,0,0,0,0,0,0,1,0,0,86.0,407.5,48.5,74.0,16.5
1334,1956,76542.0,0,0,91,1,4,8,10,2,0,1364601600,0,0,0,0,1,0,0,0,0,0,1,0,0,36.5,286.5,0.0,14.5,7.0
2166,1947,27469.0,0,0,2,1,0,0,3,6,0,1343865600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,1.0,1.5,1.0,0.0
1431,1965,77343.0,0,0,28,1,3,4,9,1,0,1402272000,0,0,1,0,0,0,0,0,1,0,0,0,0,75.5,286.5,49.0,27.0,15.5
1731,1974,44989.0,0,1,26,5,5,1,5,6,0,1347408000,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,53.0,24.5,5.0,53.0
458,1988,20518.0,1,0,58,1,1,1,2,5,0,1400371200,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,3.0,2.0,0.5,4.5
1360,1975,56243.0,1,2,26,6,4,2,8,5,0,1388361600,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,17.5,2.0,1.5,3.5
1684,1973,9722.0,1,0,7,4,3,1,3,8,0,1349136000,0,1,0,0,0,0,0,0,0,0,1,0,0,8.5,8.0,3.0,8.0,21.0
580,1969,23910.0,1,0,80,1,2,0,3,7,0,1351209600,0,0,1,0,0,0,0,1,0,0,0,0,0,6.0,9.0,3.5,0.5,6.5
611,1960,70971.0,0,1,28,7,11,11,5,7,0,1348185600,0,0,1,0,0,0,0,0,0,0,1,0,0,8.5,286.0,46.5,62.5,8.5
1076,1959,71367.0,0,0,24,1,4,5,7,2,0,1377216000,0,0,1,0,0,0,0,0,0,0,1,0,0,11.5,194.5,21.0,10.5,37.5
687,1988,90247.0,0,0,27,1,3,4,7,1,0,1398729600,0,0,0,1,0,0,0,0,0,1,0,0,0,16.0,176.0,10.5,8.0,8.0
442,1952,50300.0,0,1,52,2,2,1,8,2,0,1400976000,0,0,1,0,0,0,0,0,1,0,0,0,0,7.5,30.0,12.0,11.5,2.5
1672,1985,18169.0,1,0,40,1,1,0,2,8,0,1361232000,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,2.5,0.0,0.0,3.5
936,1973,44051.0,1,1,20,4,3,1,4,6,0,1359417600,0,0,0,1,0,0,0,1,0,0,0,0,0,3.5,29.0,3.0,1.5,9.0
1605,1952,54549.0,0,1,8,2,5,1,4,7,0,1393804800,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3.0,0.0,0.0,4.5
1600,1965,51717.0,0,1,55,1,3,0,4,7,0,1376956800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,8.5,0.0,0.5,2.5
53,1988,27938.0,1,0,31,1,1,0,4,3,0,1398643200,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,4.0,1.0,0.5,2.5
162,1959,53537.0,1,1,17,2,2,1,3,5,0,1391040000,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,3.0,0.0,0.0,3.0
509,1986,32880.0,1,0,76,1,1,0,3,8,0,1354579200,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,7.5,3.5,3.0,1.0
990,1953,65569.0,0,1,96,2,6,5,10,3,0,1352073600,0,0,0,1,0,0,0,0,1,0,0,0,0,23.0,144.0,10.0,19.0,35.0
2136,1957,47320.0,0,1,10,6,5,1,8,6,0,1375315200,0,0,1,0,0,0,0,0,0,0,1,0,0,9.5,55.5,25.0,7.5,9.5
2106,1949,156924.0,0,0,85,0,0,0,0,0,0,1377734400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,1.0,0.5,0.5,0.5
592,1975,30801.0,0,1,23,2,1,0,3,7,0,1351209600,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,2.5,7.5,1.0,5.5
2080,1962,58646.0,0,1,3,1,2,1,4,4,0,1370822400,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,22.0,3.0,2.5,11.0
942,1973,59041.0,1,1,25,2,2,0,4,5,0,1399420800,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,7.5,1.0,1.0,3.0
1895,1968,57107.0,0,1,44,7,4,4,8,8,0,1345766400,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,60.0,0.0,0.0,68.5
2013,1975,55914.0,0,1,32,4,11,6,8,7,0,1367193600,0,0,1,0,0,0,0,0,0,0,1,0,0,30.0,182.0,59.5,50.5,116.0
2192,1978,22775.0,1,0,40,1,1,0,2,8,0,1371600000,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,4.0,0.0,0.0,0.5
1726,1947,28389.0,0,0,49,1,1,0,2,7,0,1353369600,0,1,0,0,0,0,0,0,0,0,1,0,0,2.5,1.5,3.5,2.0,4.0
1172,1962,31497.0,0,1,22,2,3,1,4,8,0,1354752000,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,14.0,6.5,0.5,2.0
849,1973,57906.0,0,1,29,3,4,2,8,4,0,1370908800,0,0,0,0,1,0,0,0,0,0,1,0,0,5.5,59.5,5.0,1.5,7.5
