,Year_Birth,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Dt_Customer_Unix_time_seconds,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,MntFruitsYear,MntMeatProductsYear,MntFishProductsYear,MntSweetProductsYear,MntGoldProdsYear
1311,1975,45503.0,1,0,54,1,3,1,4,5,0,1380067200,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,22.0,3.0,0.5,9.0
2205,1986,26816.0,0,0,50,1,0,0,3,4,0,1345161600,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,3.0,1.5,2.0,1.5
2087,1974,43018.0,0,1,46,1,2,2,2,5,0,1383264000,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,8.5,3.5,3.0,32.0
744,1981,35523.0,1,0,8,2,3,0,3,7,0,1380758400,1,0,0,0,0,0,0,0,1,0,0,0,0,2.5,11.0,6.0,2.5,5.5
409,1953,48686.0,1,2,8,1,1,0,2,8,0,1386115200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,3.5,1.0,0.0,0.5
1542,1988,24645.0,1,0,16,1,1,0,2,8,0,1351728000,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,2.0,2.0,0.5,0.0
1294,1960,65695.0,0,1,50,2,5,4,10,4,0,1391126400,0,0,0,0,1,0,0,0,1,0,0,0,0,16.0,94.5,0.0,29.0,3.0
1406,1974,34596.0,1,0,48,1,1,0,2,8,0,1365811200,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,3.5
1177,1952,62307.0,0,1,94,1,4,0,4,5,0,1392595200,0,0,1,0,0,0,0,0,0,1,0,0,0,6.5,17.0,5.0,3.0,5.0
1428,1982,70038.0,0,0,54,1,4,4,8,2,0,1382659200,0,0,0,0,1,0,0,0,0,0,1,0,0,27.0,174.0,35.5,27.0,65.0
2145,1970,65706.0,0,0,77,1,11,3,12,7,0,1372377600,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,64.5,6.5,0.0,64.5
170,1988,16248.0,1,0,77,3,2,1,3,6,0,1399680000,1,0,0,0,0,0,0,0,1,0,0,0,0,5.5,5.0,1.5,6.0,4.5
1714,1958,75342.0,0,1,38,1,5,2,10,4,0,1367798400,1,0,0,0,0,0,0,0,0,1,0,0,0,48.5,48.5,10.5,59.0,13.0
183,1977,31353.0,1,1,24,2,1,1,2,8,0,1388275200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,5.0,1.5,0.5,3.5
1498,1972,37787.0,1,0,50,1,3,0,3,8,0,1379635200,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,20.0,2.0,1.5,9.0
1944,1966,48877.0,0,1,27,1,3,0,4,7,0,1388880000,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,7.5,1.0,0.0,12.0
1443,1978,16531.0,1,0,43,3,3,0,3,7,0,1403049600,0,0,1,0,0,0,0,0,0,0,1,0,0,6.5,3.0,3.5,2.5,5.5
312,1984,27255.0,1,0,3,1,1,0,3,7,0,1383782400,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,5.5,0.0,0.5,1.0
1419,1983,39922.0,1,0,30,2,3,0,4,8,0,1360800000,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,29.5,9.5,0.5,18.0
102,1991,68126.0,0,0,40,1,7,4,5,9,0,1352505600,0,0,0,0,1,0,0,0,0,1,0,0,0,8.5,155.5,11.5,25.5,43.0
790,1971,56850.0,0,1,83,1,1,1,3,2,0,1395532800,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,9.5,1.0,3.5,0.0
665,1967,68743.0,0,0,81,1,11,5,13,7,0,1346284800,0,0,1,0,0,0,0,1,0,0,0,0,0,67.0,192.0,87.5,67.0,57.5
1942,1978,44359.0,1,1,19,3,2,0,4,3,0,1402963200,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,7.0,3.5,1.5,0.5
1877,1954,90933.0,0,0,90,1,4,6,4,1,0,1396224000,0,0,0,0,1,0,0,0,0,1,0,0,0,15.5,215.0,31.0,31.5,39.5
76,1973,23559.0,1,0,87,3,3,0,3,7,0,1372809600,1,0,0,0,0,0,0,0,1,0,0,0,0,2.5,9.5,3.5,0.0,11.5
1288,1979,71626.0,0,0,94,1,5,5,8,3,0,1351728000,0,0,1,0,0,0,0,0,1,0,0,0,0,36.0,188.0,47.0,72.5,36.0
235,1988,67546.0,0,0,90,1,4,10,5,3,0,1346371200,0,0,0,0,1,0,0,0,1,0,0,0,0,67.0,384.0,75.0,19.0,86.0
1620,1969,35924.0,1,1,56,1,1,0,3,5,0,1395532800,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,7.0,1.0,1.5,3.5
1741,1979,13533.0,1,0,45,2,2,0,3,7,0,1362873600,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5,4.0,4.0,0.0,8.5
1785,1958,53977.0,0,1,21,5,5,5,12,5,0,1370649600,0,0,1,0,0,0,0,0,0,0,1,0,0,8.0,82.5,0.0,12.0,41.0
1645,1985,41473.0,1,0,80,1,2,0,3,7,0,1371600000,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,10.0,7.5,1.5,4.5
999,1951,59412.0,0,0,56,1,4,2,8,3,0,1397865600,0,0,0,1,0,0,0,0,1,0,0,0,0,33.5,82.5,15.0,21.5,5.5
176,1966,61286.0,0,1,34,2,7,1,8,5,0,1375401600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,53.5,9.5,4.5,58.5
2196,1979,7500.0,1,0,7,4,3,2,2,7,0,1367884800,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,5.5,1.5,4.0,10.5
1802,1971,33316.0,1,1,34,3,2,1,4,6,0,1380844800,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,15.5,2.0,2.0,6.0
614,1970,69084.0,1,0,43,2,7,3,13,8,0,1384819200,0,0,0,0,1,0,0,0,1,0,0,0,0,53.5,99.5,19.5,15.0,15.0
1485,1974,63206.0,0,0,65,1,4,3,6,2,0,1395273600,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,62.5,5.5,4.0,13.0
674,1960,50611.0,0,1,98,6,4,5,7,6,0,1349308800,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,12.0,3.0,0.0,2.0
1201,1963,33629.0,1,1,49,5,3,1,4,9,0,1344384000,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,8.0,0.0,0.0,2.0
451,1970,31880.0,1,0,13,1,1,0,2,8,0,1351641600,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,2.5,1.0,0.0,1.5
1308,1974,18393.0,1,0,2,2,3,0,3,8,0,1396051200,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,6.5,8.0,0.0,2.0
1202,1991,68682.0,0,0,56,1,4,9,10,2,0,1381017600,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,252.5,49.5,15.0,22.5
2027,1973,65308.0,0,0,60,1,7,8,12,4,0,1378857600,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,132.0,60.0,40.0,17.0
841,1985,55357.0,2,0,66,3,6,2,11,5,0,1361232000,0,0,1,0,0,0,0,0,1,0,0,0,0,32.0,58.0,42.0,12.5,32.0
1729,1949,80360.0,0,0,56,2,4,4,5,2,0,1362268800,0,0,0,0,1,0,0,0,1,0,0,0,0,43.0,227.0,56.0,21.5,21.5
2109,1965,58692.0,0,1,21,1,8,2,4,7,0,1396742400,0,0,1,0,0,0,0,0,1,0,0,0,0,5.5,30.5,2.0,3.5,5.5
532,1968,19514.0,1,1,47,4,3,1,2,8,0,1390694400,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,10.5,1.0,0.5,14.0
1947,1963,77226.0,0,1,29,2,6,8,12,3,0,1393545600,0,0,1,0,0,0,0,0,0,0,1,0,0,21.5,119.5,64.0,38.0,10.5
437,1980,70829.0,1,1,87,2,4,2,8,3,0,1385856000,1,0,0,0,0,0,0,0,1,0,0,0,0,35.0,53.0,36.0,9.5,11.5
562,1966,47472.0,1,1,39,2,2,0,4,5,0,1379289600,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,5.5,0.0,0.0,4.0
658,1975,52614.0,0,1,63,2,2,4,8,8,0,1354320000,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,71.0,6.0,4.5,19.0
1322,1952,40049.0,0,1,23,1,1,0,3,6,0,1381881600,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,3.5,0.0,1.5,1.5
403,1971,49505.0,1,1,4,9,10,2,8,8,0,1362441600,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,50.0,9.5,0.0,14.0
1726,1947,28389.0,0,0,49,1,1,0,2,7,0,1353369600,0,1,0,0,0,0,0,0,0,0,1,0,0,2.5,1.5,3.5,2.0,4.0
1920,1984,73356.0,0,0,56,1,5,11,5,2,0,1391644800,0,0,0,0,1,0,0,0,1,0,0,0,0,7.0,161.0,0.0,7.0,56.0
1400,1972,34578.0,2,1,1,1,1,0,2,6,0,1397174400,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.5,0.0,0.0,0.0
396,1955,66465.0,0,1,1,3,11,9,12,6,0,1364601600,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,102.0,19.0,14.5,7.0
755,1951,78939.0,0,0,57,1,8,5,6,3,0,1386806400,0,0,0,0,1,0,0,0,1,0,0,0,0,57.5,121.5,75.0,0.0,102.5
1331,1983,50150.0,0,0,32,2,5,2,7,5,0,1371686400,0,0,0,0,1,0,0,0,1,0,0,0,0,23.0,46.0,32.5,30.5,5.5
1011,1987,15038.0,1,0,93,2,2,1,2,9,0,1359417600,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,5.5,9.5,6.0,13.0
591,1956,26150.0,2,1,61,1,1,0,3,7,0,1362960000,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,6.5,1.5,2.5,0.5
1557,1947,81574.0,0,0,89,1,4,5,8,1,0,1398643200,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,232.5,23.0,17.5,0.0
775,1957,82017.0,0,0,58,1,5,4,7,2,0,1352246400,0,0,0,0,1,0,0,0,1,0,0,0,0,11.5,223.0,15.0,11.5,11.5
1998,1951,22263.0,1,1,31,2,1,0,3,6,1,1396137600,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0
1606,1971,47111.0,0,1,35,6,3,2,10,9,0,1347062400,0,0,0,0,1,0,0,0,0,0,0,1,0,35.5,76.5,60.0,56.0,20.5
629,1971,46463.0,1,1,56,7,3,1,6,6,0,1376784000,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,20.0,4.0,5.5,5.5
1656,1975,27573.0,1,0,45,4,5,1,4,8,0,1364169600,0,0,1,0,0,0,0,0,1,0,0,0,0,7.5,55.0,19.5,7.5,7.5
49,1977,82582.0,0,0,54,1,4,9,7,1,0,1402099200,0,0,1,0,0,0,0,1,0,0,0,0,0,60.0,275.0,78.0,20.0,120.5
1909,1965,62694.0,1,1,29,5,9,3,7,7,0,1371427200,0,0,0,1,0,0,0,0,1,0,0,0,0,3.0,78.5,12.5,45.5,45.5
814,1976,55412.0,1,1,65,1,2,0,3,5,0,1385078400,0,0,0,0,1,0,0,1,0,0,0,0,0,2.5,14.0,5.5,0.5,4.0
469,1964,78825.0,0,0,35,1,5,10,13,3,0,1347580800,0,0,0,0,1,0,0,1,0,0,0,0,0,37.0,57.0,84.5,18.5,9.0
891,1971,45684.0,1,0,37,1,1,0,2,7,0,1385942400,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,2.5,5.0,0.0,3.5
759,1953,41452.0,1,1,86,1,1,0,2,7,0,1362528000,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.5,0.0,0.0,0.0
1444,1986,28072.0,1,0,10,1,1,0,3,7,0,1373241600,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,5.0,1.0,0.0,2.5
2010,1947,68117.0,0,1,80,2,11,8,4,6,0,1362873600,0,0,0,0,1,0,0,0,0,0,0,1,0,22.0,107.5,0.0,8.5,18.0
548,1963,48799.0,0,1,9,3,3,2,7,3,0,1383609600,0,0,0,0,1,0,0,1,0,0,0,0,0,9.0,40.5,14.0,3.0,12.0
72,1976,26326.0,0,0,12,1,0,0,3,3,1,1378252800,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,2.5,0.0,1.5,4.5
590,1973,42429.0,0,1,99,2,1,1,3,5,0,1392076800,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,3.0,1.0,0.0,2.0
1171,1952,62000.0,0,1,25,1,6,6,13,4,0,1377388800,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,50.5,0.0,0.0,10.0
187,1973,46854.0,1,1,81,6,5,1,3,8,0,1396224000,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,39.5,3.5,0.5,39.5
105,1980,43974.0,1,0,19,5,6,4,6,7,0,1355270400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,50.5,0.0,0.0,36.0
742,1979,40662.0,1,0,0,2,2,1,3,4,0,1363305600,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,11.5,0.0,2.0,11.5
807,1963,22419.0,0,0,74,1,3,2,2,8,0,1366243200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,23.5,9.5,10.5,21.0
1755,1955,42586.0,1,1,7,5,4,1,6,8,0,1351468800,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0,28.0,0.0,0.0,0.0
793,1972,72504.0,0,1,43,2,5,9,6,2,0,1365206400,0,0,1,0,0,0,0,0,0,1,0,0,0,13.0,235.0,61.5,80.5,47.0
2165,1971,40851.0,1,1,63,1,1,1,2,7,0,1361404800,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,3.5,0.0,2.0,12.0
910,1978,77583.0,0,0,93,1,4,5,9,2,0,1391990400,0,0,1,0,0,0,0,0,1,0,0,0,0,11.5,192.0,125.0,6.0,54.0
1657,1979,15862.0,1,0,26,1,1,0,3,8,0,1372291200,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,2.0,5.5,4.5,5.0
547,1970,62466.0,0,1,13,5,6,3,12,4,0,1389744000,1,0,0,0,0,0,0,0,1,0,0,0,0,64.5,129.5,84.0,60.5,41.5
467,1975,43057.0,0,1,30,4,4,2,5,5,0,1383091200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,22.0,0.0,1.0,2.5
1858,1951,69702.0,0,1,8,2,7,7,10,4,0,1361232000,0,0,0,0,1,0,0,0,0,0,1,0,0,4.5,120.0,25.0,9.5,28.5
734,1972,83443.0,0,0,89,1,6,10,5,2,0,1388448000,0,0,0,0,1,0,0,0,0,0,1,0,0,21.0,371.0,27.5,28.0,42.0
1344,1968,58554.0,1,1,55,6,8,2,6,7,0,1348617600,0,0,1,0,0,0,0,0,0,0,1,0,0,12.0,34.0,19.0,0.0,44.0
907,1948,34469.0,1,1,58,3,1,1,4,4,0,1399161600,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0,10.0,0.0,2.5,6.0
361,1989,30279.0,1,0,13,1,1,0,3,8,0,1356825600,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,7.0,2.0,2.0,0.5
1271,1969,46831.0,1,1,84,2,1,2,2,4,0,1370649600,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,5.0,3.0,2.0,17.0
765,1976,36283.0,1,1,42,2,1,0,3,4,0,1397433600,0,0,1,0,0,0,0,0,0,0,1,0,0,2.5,2.5,4.0,0.0,2.5
40,1957,21994.0,0,1,4,1,0,0,3,5,0,1356307200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,3.0,1.5,0.5,1.5
1793,1992,63207.0,0,0,68,1,2,3,6,7,0,1358640000,0,0,1,0,0,0,0,0,0,0,1,0,0,84.5,282.5,45.5,84.5,35.0
1105,1979,31605.0,1,0,15,2,2,1,4,7,0,1353542400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,21.0,1.0,0.5,3.0
833,1980,15072.0,2,0,96,4,3,1,3,5,0,1368144000,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,7.5,0.0,5.0,9.0
602,1978,54162.0,1,1,31,1,1,0,3,4,0,1363564800,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0,5.0,3.0,2.5,5.0
789,1976,49681.0,0,2,66,6,7,1,7,7,0,1383523200,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,13.0,0.0,0.0,10.5
1702,1991,90273.0,0,0,32,1,5,6,7,2,0,1386979200,0,0,1,0,0,0,0,0,0,1,0,0,0,64.5,426.5,60.0,37.0,55.5
1811,1959,44911.0,0,1,11,3,4,1,4,7,0,1363305600,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,11.0,1.0,0.5,15.5
938,1976,46106.0,1,1,84,1,1,1,2,6,0,1399766400,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,4.0,1.0,0.0,7.0
328,1973,27190.0,1,0,13,1,1,0,2,8,0,1376524800,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,3.5,0.0,0.5,1.5
1855,1987,23830.0,0,0,3,1,1,0,3,7,0,1391731200,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,3.0,2.0,4.0,8.0
2022,1981,29009.0,1,0,19,2,2,0,3,6,0,1385683200,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,7.5,5.0,2.5,1.0
487,1985,64355.0,1,0,66,2,4,3,12,8,0,1345766400,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,70.0,33.5,19.0,76.5
2201,1962,57967.0,0,1,39,5,4,2,8,5,0,1362268800,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5,68.5,2.0,0.0,45.5
101,1979,77298.0,0,1,46,1,6,6,11,3,0,1383350400,0,0,1,0,0,0,0,0,0,0,1,0,0,57.5,146.0,11.5,17.5,39.5
1517,1959,67786.0,0,0,0,1,3,6,6,1,0,1386374400,0,0,0,0,1,0,0,0,0,0,0,1,0,41.0,220.5,40.0,10.0,51.0
982,1973,52845.0,1,0,7,3,8,8,6,6,0,1376352000,0,0,1,0,0,0,0,0,1,0,0,0,0,12.5,146.0,65.0,20.5,32.0
453,1971,49269.0,1,0,92,3,7,3,12,7,0,1344988800,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,83.0,5.5,4.0,29.0
14,1946,82800.0,0,0,23,1,7,6,12,3,0,1353715200,0,0,0,0,1,0,0,0,0,1,0,0,0,11.0,57.5,29.5,34.0,22.5
1519,1967,59235.0,1,0,4,3,11,2,12,7,0,1357948800,0,0,0,1,0,0,0,0,0,1,0,0,0,20.0,234.5,40.0,0.0,45.5
1057,1953,39722.0,0,1,92,2,2,0,3,5,0,1393200000,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,2.5,1.0,0.0,4.0
1540,1983,39922.0,1,0,30,2,3,0,4,8,0,1360800000,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,29.5,9.5,0.5,18.0
1988,1959,68805.0,0,1,73,1,3,1,7,2,0,1379376000,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,24.5,8.5,6.5,10.0
1669,1989,81217.0,0,0,77,1,3,7,11,1,0,1374192000,0,0,1,0,0,0,0,0,0,1,0,0,0,35.0,162.0,73.0,20.0,42.0
523,1981,22944.0,1,0,67,3,3,0,3,7,0,1387756800,0,0,0,1,0,0,0,0,0,1,0,0,0,1.5,9.5,2.0,2.5,13.0
1447,1952,83844.0,0,0,57,1,4,4,11,1,0,1368316800,0,0,1,0,0,0,0,0,0,0,1,0,0,15.5,172.5,37.5,15.5,95.5
1231,1968,40521.0,1,1,82,1,0,1,2,5,0,1365120000,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,2.5,0.0,0.0,2.0
258,1983,31788.0,1,0,15,3,3,0,4,5,1,1395273600,0,0,0,1,0,0,0,0,0,1,0,0,0,3.5,11.5,0.0,4.0,3.0
1072,1983,43776.0,1,0,77,1,1,0,2,6,0,1399075200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,4.5,1.0,0.5,1.5
1143,1951,57304.0,0,1,61,2,7,6,10,5,0,1362960000,0,0,1,0,0,0,0,0,1,0,0,0,0,40.0,164.5,69.0,8.5,53.0
143,1952,61010.0,0,1,57,2,8,5,11,5,0,1349740800,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,28.5,0.0,0.0,38.0
909,1979,24401.0,0,0,98,3,6,1,6,8,0,1346371200,0,0,0,1,0,0,0,0,0,0,1,0,0,14.0,108.5,5.0,12.0,57.5
762,1955,51124.0,1,1,79,2,1,0,3,3,0,1387324800,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,5.5,0.0,0.5,2.0
318,1971,35178.0,1,0,10,1,1,1,2,7,0,1357776000,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,6.5,1.0,1.0,9.0
513,1960,49154.0,1,1,69,6,4,1,8,6,0,1383436800,0,0,0,0,1,0,0,0,1,0,0,0,0,5.0,33.5,15.0,13.5,35.5
302,1972,40321.0,1,1,59,2,3,0,3,7,0,1375056000,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,10.5,3.0,0.0,13.5
1608,1982,19444.0,1,0,8,3,4,1,2,7,0,1393027200,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,11.5,1.5,1.0,5.0
1630,1982,22448.0,1,0,86,3,2,1,3,3,0,1393372800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,4.0,11.5,1.0,9.0
55,1982,75777.0,0,0,12,1,3,6,11,1,0,1372896000,0,0,0,1,0,0,0,0,0,1,0,0,0,13.0,269.0,34.5,6.5,40.0
1149,1972,62710.0,0,1,53,4,4,2,12,4,0,1369267200,0,0,1,0,0,0,0,0,1,0,0,0,0,17.5,41.5,3.5,14.5,5.5
968,1950,80763.0,0,0,17,1,5,11,6,3,0,1376524800,0,0,1,0,0,0,0,0,1,0,0,0,0,84.0,54.0,96.0,21.0,115.5
1869,1982,42081.0,1,0,86,2,6,3,4,6,0,1361836800,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,55.0,27.0,3.0,13.5
1491,1975,46098.0,1,1,86,4,3,2,2,8,0,1345248000,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,13.5,0.0,0.0,18.0
1549,1957,75283.0,1,2,26,11,6,3,5,4,0,1364342400,0,0,0,0,1,0,0,0,1,0,0,0,0,4.5,90.0,6.0,9.5,33.0
263,1956,60714.0,0,0,56,2,7,4,10,5,0,1358380800,0,0,1,0,0,0,0,0,0,1,0,0,0,81.0,112.0,50.5,46.0,81.0
1512,1975,69283.0,0,1,41,4,7,3,13,5,0,1402704000,0,0,0,0,1,0,0,0,1,0,0,0,0,31.0,67.0,0.0,13.0,4.0
824,1950,34026.0,1,1,11,3,2,1,3,5,0,1375660800,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0,7.5,6.0,4.0,8.5
1365,1973,20895.0,1,0,24,1,2,0,3,9,0,1349481600,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,8.5,1.5,0.0,2.0
2040,1982,70038.0,0,0,54,1,4,4,8,2,0,1382659200,0,0,0,0,1,0,0,0,0,0,1,0,0,27.0,174.0,35.5,27.0,65.0
1393,1944,80589.0,0,0,25,1,5,10,5,1,0,1390348800,0,0,1,0,0,0,0,0,1,0,0,0,0,46.5,260.0,121.0,20.0,13.0
23,1951,40689.0,0,1,69,7,7,1,5,8,0,1363564800,0,0,1,0,0,0,0,0,0,0,1,0,0,1.5,13.5,19.5,3.0,49.5
656,1970,66731.0,0,1,33,4,4,3,6,3,0,1347408000,0,0,1,0,0,0,0,0,0,0,0,1,0,79.5,97.0,29.0,53.0,70.5
627,1964,45906.0,0,1,20,2,5,4,4,5,0,1367884800,0,0,1,0,0,0,0,0,0,1,0,0,0,1.5,13.5,2.0,1.5,72.0
871,1959,42243.0,1,1,34,2,2,0,3,7,0,1386720000,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,2.5
374,1979,90300.0,0,0,7,0,5,6,8,1,0,1388707200,0,0,1,0,0,0,0,0,0,0,1,0,0,67.0,393.0,16.5,67.0,28.5
2199,1968,58554.0,1,1,55,6,8,2,6,7,0,1348617600,0,0,1,0,0,0,0,0,0,0,1,0,0,12.0,34.0,19.0,0.0,44.0
274,1956,50898.0,1,1,88,13,6,2,12,5,0,1357603200,0,0,0,1,0,0,0,0,0,0,1,0,0,14.0,121.0,27.5,57.0,67.5
1247,1960,31454.0,1,1,40,3,2,0,3,8,0,1373068800,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,5.5,0.0,0.0,4.5
1796,1982,58582.0,0,1,15,2,9,2,9,5,0,1380326400,1,0,0,0,0,0,0,0,0,0,1,0,0,17.5,53.0,50.5,38.5,21.0
1487,1975,46772.0,0,1,88,6,11,8,5,8,0,1352246400,1,0,0,0,0,0,0,0,0,0,1,0,0,52.0,94.5,98.5,75.5,28.5
1598,1965,69139.0,0,1,23,1,4,1,5,4,0,1390780800,0,0,1,0,0,0,0,0,1,0,0,0,0,6.0,37.5,16.5,7.5,3.0
1575,1973,48432.0,0,1,3,5,7,1,6,8,0,1350518400,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5,25.0,2.0,1.5,21.0
1700,1979,17688.0,1,0,82,1,1,0,2,8,1,1358035200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.5,1.5,0.5,1.0
1832,1978,72159.0,0,0,62,1,4,6,10,2,0,1351468800,0,0,0,0,1,0,0,0,1,0,0,0,0,26.5,449.5,17.0,20.0,26.5
1111,1977,46931.0,2,1,94,2,1,1,3,3,0,1398297600,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,8.5,1.5,0.5,8.0
1919,1973,25410.0,1,0,48,1,1,0,4,4,0,1377907200,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,2.0,6.5,6.5,2.0
357,1966,63810.0,0,1,45,4,4,3,12,8,0,1352592000,0,0,1,0,0,0,0,0,0,1,0,0,0,6.0,126.5,8.0,6.0,50.5
745,1967,79146.0,1,1,33,2,8,1,8,6,0,1398297600,0,0,1,0,0,0,0,0,0,1,0,0,0,8.0,111.5,10.5,21.5,8.0
306,1974,34421.0,1,0,81,1,1,0,2,7,0,1372636800,0,0,1,0,0,0,0,0,1,0,0,0,0,1.5,3.5,3.0,1.0,4.5
483,1944,65275.0,0,0,9,1,4,3,13,2,0,1364947200,0,0,1,0,0,0,0,0,1,0,0,0,0,7.0,109.0,45.5,7.0,10.5
1488,1971,78931.0,0,0,19,1,2,8,13,1,0,1382659200,0,0,0,0,1,0,0,0,1,0,0,0,0,98.5,85.0,29.0,76.0,17.5
1503,1973,37401.0,1,0,14,2,2,0,3,7,0,1399334400,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,9.5,1.5,0.5,1.5
699,1975,76618.0,0,0,64,1,3,2,5,1,0,1354838400,0,0,0,0,1,0,0,0,1,0,0,0,0,20.0,147.0,60.5,80.0,73.5
1275,1971,22804.0,1,0,75,1,2,0,2,9,0,1375228800,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,3.5,1.0,0.5,0.5
847,1989,38683.0,1,0,80,6,4,1,6,7,0,1349308800,1,0,0,0,0,0,0,0,0,0,1,0,0,17.5,34.5,42.0,20.5,33.0
